"ZCTA","alcoholoutlet_pop"
"50208",0
"50210",0
"50211",0
"50212",0
"50213",0
"50214",0
"50216",0
"50217",0
"50218",0
"50219",0
"50220",0
"50222",0
"50223",0
"50225",0
"50226",0
"50227",0
"50228",0
"50229",0
"50230",0
"50231",0
"50232",0
"50233",0
"50234",0
"50235",0
"50236",0
"50237",0
"50238",0
"50239",0
"50240",0
"50242",0
"50243",0
"50244",0
"50246",0
"50247",0
"50248",0
"50249",0
"50250",0
"50251",0
"50252",0
"50254",0
"50255",0
"50256",0
"50257",0
"50258",0
"50261",0
"50262",0
"50263",0
"50264",0
"50265",0
"50266",0
"50268",0
"50271",0
"50272",0
"50273",0
"50274",0
"50275",0
"50276",0
"50277",0
"50278",0
"50309",0
"50310",0
"50311",0
"50312",0
"50313",0
"50314",0.000263689900676804
"50315",0
"50316",0.000181598062953995
"50317",0
"50319",0
"50320",0
"50321",0
"50322",0
"50323",0
"50324",0
"50325",0
"50327",0
"50401",0
"50420",0
"50421",0
"50423",0
"50424",0
"50426",0
"50428",0
"50430",0
"50431",0
"50432",0
"50433",0
"50434",0
"50435",0
"50436",0
"50438",0
"50439",0
"50440",0
"50441",0
"50444",0
"50446",0
"50447",0
"50448",0
"50449",0
"50450",0
"50451",0
"50452",0
"50453",0
"50454",0
"50455",0
"50456",0
"50457",0
"50458",0
"50459",0
"50460",0
"50461",0
"50464",0
"50465",0
"50466",0
"50467",0
"50468",0
"50469",0
"50470",0
"50471",0
"50472",0
"50473",0
"50475",0
"50476",0
"50477",0
"50478",0
"50479",0
"50480",0
"50482",0
"50483",0
"50484",0
"50501",0.000142465363108594
"50510",0
"50511",0
"50514",0
"50515",0
"50516",0
"50517",0
"50518",0
"50519",0
"50520",0
"50521",0
"50522",0
"50523",0
"50524",0
"50525",0
"50527",0
"50528",0
"50529",0
"50530",0
"50531",0
"50532",0
"50533",0
"50535",0
"50536",0
"50538",0
"50539",0
"50540",0
"50541",0
"50542",0
"50543",0
"50544",0
"50545",0
"50546",0
"50548",0
"50551",0
"50554",0
"50556",0
"50557",0
"50558",0
"50559",0
"50560",0
"50561",0
"50562",0
"50563",0
"50565",0
"50566",0
"50567",0
"50568",0
"50569",0
"50570",0
"50571",0
"50573",0
"50574",0
"50575",0
"50576",0
"50577",0
"50578",0
"50579",0
"50581",0
"50582",0
"50583",0
"50585",0
"50586",0
"50588",0
"50590",0
"50591",0
"50593",0
"50594",0
"50595",0
"50597",0
"50598",0
"50599",0
"50601",0
"50602",0
"50603",0
"50604",0
"50605",0
"50606",0
"50607",0
"50609",0
"50611",0
"50612",0
"50613",6.86231900633621e-05
"50616",0
"50619",0
"50620",0
"50621",0
"50622",0
"50624",0
"50625",0
"50626",0
"50627",0
"50628",0
"50629",0
"50630",0
"50632",0
"50633",0
"50634",0
"50635",0
"50636",0
"50638",0
"50641",0
"50642",0
"50643",0
"50644",0
"50645",0
"50647",0
"50648",0
"50650",0
"50651",0
"50652",0
"50653",0
"50654",0
"50655",0
"50658",0
"50659",0
"50660",0
"50662",0
"50664",0
"50665",0
"50666",0
"50667",0
"50668",0
"50669",0
"50670",0
"50671",0
"50672",0
"50673",0
"50674",0
"50675",0
"50676",0
"50677",0
"50680",0
"50681",0
"50682",0
"50701",0
"50702",0
"50703",0.000258986843468352
"50707",0
"50801",0
"50830",0
"50833",0
"50835",0
"50836",0
"50837",0
"50839",0
"50840",0
"50841",0
"50842",0
"50843",0
"50845",0
"50846",0
"50847",0
"50848",0
"50849",0
"50851",0
"50853",0
"50854",0
"50857",0
"50858",0
"50859",0
"50860",0
"50861",0
"50862",0
"50863",0
"50864",0
"51001",0
"51002",0
"51003",0
"51004",0
"51005",0
"51006",0
"51007",0
"51008",0
"51009",0
"51010",0
"51011",0
"51012",0
"51014",0
"51016",0
"51018",0
"51019",0
"51020",0
"51022",0
"51023",0
"51024",0
"51025",0
"51026",0
"51027",0
"51028",0
"51029",0
"51030",0
"51031",0
"51033",0
"51034",0
"51035",0
"51036",0
"51037",0
"51038",0
"51039",0
"51040",0
"51041",0
"51044",0
"51046",0
"51047",0
"51048",0
"51049",0
"51050",0
"51051",0
"51052",0
"51053",0
"51054",0
"51055",0
"51056",0
"51058",0
"51060",0
"51061",0
"51062",0
"51063",0
"51101",0
"51103",0
"51104",0
"51105",0
"51106",0
"51108",0
"51109",0
"51111",0
"51201",0
"51230",0
"51231",0
"51232",0
"51234",0
"51235",0
"51237",0
"51238",0
"51239",0
"51240",0
"51241",0
"51242",0
"51243",0
"51244",0
"51245",0
"51246",0
"51247",0
"51248",0
"51249",0
"51250",0
"51301",0
"51331",0
"51333",0
"51334",0
"51338",0
"51341",0
"51342",0
"51343",0
"51345",0
"51346",0
"51347",0
"51350",0
"51351",0
"51354",0
"51355",0
"51357",0
"51358",0
"51360",0
"51363",0
"51364",0
"51365",0
"51366",0
"51401",0
"51430",0
"51431",0
"51433",0
"51436",0
"51439",0
"51440",0
"51441",0
"51442",0
"51443",0
"51444",0
"51445",0
"51446",0
"51447",0
"51448",0
"51449",0
"51450",0
"51451",0
"51453",0
"51454",0
"51455",0
"51458",0
"51459",0
"51461",0
"51462",0
"51463",0
"51465",0
"51466",0
"51467",0
"51501",0
"51503",0
"51510",0
"51520",0
"51521",0
"51523",0
"51525",0
"51526",0
"51527",0
"51528",0
"51529",0
"51530",0
"51531",0
"51532",0
"51533",0
"51534",0
"51535",0
"51536",0
"51537",0
"51540",0
"51541",0
"51542",0
"51543",0
"51544",0
"51545",0
"51546",0
"51548",0
"51549",0
"51550",0
"51551",0
"51552",0
"51553",0
"51554",0
"51555",0
"51556",0
"51557",0
"51558",0
"51559",0
"51560",0
"51561",0
"51562",0
"51563",0
"51564",0
"51565",0
"51566",0
"51570",0
"51571",0
"51572",0
"51573",0
"51575",0
"51576",0
"51577",0
"51578",0
"51579",0
"51601",0
"51630",0
"51631",0
"51632",0
"51636",0
"51637",0
"51638",0
"51639",0
"51640",0
"51645",0
"51646",0
"51647",0
"51648",0
"51649",0
"51650",0
"51652",0
"51653",0
"51654",0
"51656",0
"52001",0
"52002",0
"52003",0
"52030",0
"52031",0
"52032",0
"52033",0
"52035",0
"52037",0
"52038",0
"52039",0
"52040",0
"52041",0
"52042",0
"52043",0
"52044",0
"52045",0
"52046",0
"52047",0
"52048",0
"52049",0
"52050",0
"52052",0
"52053",0
"52054",0
"52057",0
"52060",0
"52064",0
"52065",0
"52066",0
"52068",0
"52069",0
"52070",0
"52072",0
"52073",0
"52074",0
"52076",0
"52077",0
"52078",0
"52079",0
"52101",0
"52132",0
"52133",0
"52134",0
"52135",0
"52136",0
"52140",0
"52141",0
"52142",0
"52144",0
"52146",0
"52147",0
"52151",0
"52154",0
"52155",0
"52156",0
"52157",0
"52158",0
"52159",0
"52160",0
"52161",0
"52162",0
"52163",0
"52164",0
"52165",0
"52166",0
"52168",0
"52169",0
"52170",0
"52171",0
"52172",0
"52175",0
"52201",0
"52202",0
"52203",0
"52205",0
"52206",0
"52207",0
"52208",0
"52209",0
"52210",0
"52211",0
"52212",0
"52213",0
"52214",0
"52215",0
"52216",0
"52217",0
"52218",0
"52219",0
"52220",0
"52221",0
"52222",0
"52223",0
"52224",0
"52225",0
"52227",0
"52228",0
"52229",0
"52231",0
"52232",0
"52233",0
"52235",0
"52236",0
"52237",0
"52240",0.00010988407230372
"52241",0.000143478884690803
"52242",0
"52245",0
"52246",0
"52247",0
"52248",0
"52249",0
"52251",0
"52253",0
"52254",0
"52255",0
"52257",0
"52301",0
"52302",0
"52305",0
"52306",0
"52307",0
"52308",0
"52309",0
"52310",0
"52312",0
"52313",0
"52314",0
"52315",0
"52316",0
"52317",0
"52318",0
"52320",0
"52321",0
"52322",0
"52323",0
"52324",0
"52325",0
"52326",0
"52327",0
"52328",0
"52329",0
"52330",0
"52332",0
"52333",0
"52334",0
"52335",0
"52336",0
"52337",0
"52338",0
"52339",0
"52340",0
"52341",0
"52342",0
"52345",0
"52346",0
"52347",0
"52348",0
"52349",0
"52351",0
"52352",0
"52353",0
"52354",0
"52355",0
"52356",0
"52358",0
"52359",0
"52361",0
"52362",0
"52401",0
"52402",0.000120391996340083
"52403",0
"52404",7.44804985228034e-05
"52405",0
"52411",0
"52501",0
"52530",0
"52531",0
"52533",0
"52534",0
"52535",0
"52536",0
"52537",0
"52540",0
"52542",0
"52543",0
"52544",0
"52548",0
"52549",0
"52550",0
"52551",0
"52552",0
"52553",0
"52554",0
"52555",0
"52556",0
"52557",0
"52560",0
"52561",0
"52563",0
"52565",0
"52566",0
"52567",0
"52569",0
"52570",0
"52571",0
"52572",0
"52573",0
"52574",0
"52576",0
"52577",0.000201396348012889
"52580",0
"52581",0
"52583",0
"52584",0
"52585",0
"52586",0
"52588",0
"52590",0
"52591",0
"52593",0
"52594",0
"52595",0
"52601",0
"52619",0
"52620",0
"52621",0
"52623",0
"52624",0
"52625",0
"52626",0
"52627",0
"52630",0
"52632",0
"52635",0
"52637",0
"52638",0
"52639",0
"52640",0
"52641",0
"52644",0
"52645",0
"52646",0
"52647",0
"52649",0
"52650",0
"52651",0
"52653",0
"52654",0
"52655",0
"52656",0
"52657",0
"52658",0
"52659",0
"52660",0
"52701",0
"52720",0
"52721",0
"52722",0
"52726",0
"52727",0
"52728",0
"52729",0
"52730",0
"52731",0
"52732",0
"52737",0
"52738",0
"52739",0
"52742",0
"52745",0
"52746",0
"52747",0
"52748",0
"52749",0
"52750",0
"52751",0
"52752",0
"52753",0
"52754",0
"52755",0
"52756",0
"52757",0
"52758",0
"52760",0
"52761",0
"52765",0
"52766",0
"52767",0
"52768",0
"52769",0
"52772",0
"52773",0
"52774",0
"52776",0
"52777",0
"52778",0
"52801",0
"52802",0
"52803",0.00013899828568781
"52804",0
"52806",0
"52807",0
"53001",0
"53002",0
"53003",0
"53004",0
"53005",0
"53006",0
"53007",0
"53010",0
"53011",0
"53012",0.000163621488955549
"53013",0
"53014",0
"53015",0
"53016",0
"53017",0
"53018",0
"53019",0
"53020",0
"53021",0
"53022",0
"53023",0
"53024",0
"53027",0.000214785858499076
"53029",0
"53031",0
"53032",0
"53033",0
"53034",0
"53035",0
"53036",0
"53037",0
"53038",0
"53039",0
"53040",0
"53042",0
"53044",0
"53045",0
"53046",0
"53047",0
"53048",0
"53049",0
"53050",0
"53051",0.000134339987640721
"53057",0
"53058",0
"53059",0
"53061",0
"53063",0
"53065",0
"53066",0
"53069",0
"53070",0
"53072",0
"53073",0
"53074",0
"53075",0
"53076",0
"53078",0
"53079",0
"53080",0
"53081",0
"53083",0
"53085",0
"53086",0
"53088",0
"53089",0
"53090",0
"53091",0
"53092",0
"53093",0
"53094",0
"53095",0
"53097",0
"53098",0
"53103",0
"53104",0
"53105",0
"53108",0
"53110",0
"53114",0
"53115",0
"53118",0
"53119",0
"53120",0
"53121",0
"53122",0
"53125",0
"53126",0
"53128",0
"53129",0
"53130",0
"53132",0.000167682074786205
"53137",0
"53139",0
"53140",0.000168514711334299
"53142",0
"53143",0
"53144",0
"53146",0
"53147",0.000177957053031202
"53149",0
"53150",0
"53151",0
"53153",0
"53154",0
"53156",0
"53158",0
"53167",0
"53168",0
"53170",0
"53172",0.000190867013408408
"53177",0
"53178",0
"53179",0
"53181",0
"53182",0
"53183",0
"53184",0
"53185",0
"53186",0
"53188",0
"53189",0
"53190",0
"53191",0
"53192",0
"53195",0
"53202",0.000160507202760724
"53203",0
"53204",0.000129272454625368
"53205",0
"53206",0.00022202486678508
"53207",0.000135541760416384
"53208",0.000198932396140712
"53209",0.000128711172129741
"53210",0
"53211",0.000112812702710325
"53212",0.000196425063838146
"53213",0.00014457657136661
"53214",8.44048054469234e-05
"53215",8.33194467588735e-05
"53216",0.000119107881964089
"53217",0
"53218",0.000190594177347882
"53219",0
"53220",0.000189681335356601
"53221",7.47961804083871e-05
"53222",0
"53223",0.000102585145670907
"53224",0
"53225",0
"53226",0
"53227",0
"53228",0
"53233",0
"53235",0
"53295",0
"53402",0.00011921082434285
"53403",0.000113899540605186
"53404",0
"53405",0.000196533155143273
"53406",0
"53501",0
"53502",0
"53503",0
"53504",0
"53505",0
"53506",0
"53507",0
"53508",0
"53510",0
"53511",0
"53515",0
"53516",0
"53517",0
"53518",0
"53520",0
"53521",0
"53522",0
"53523",0
"53525",0
"53526",0
"53527",0
"53528",0
"53529",0
"53530",0
"53531",0
"53532",0
"53533",0
"53534",0.000249169435215947
"53536",0
"53537",0
"53538",0
"53540",0
"53541",0
"53543",0
"53544",0
"53545",0
"53546",9.9387112804373e-05
"53548",0
"53549",0
"53550",0
"53551",0
"53553",0
"53554",0
"53555",0
"53556",0
"53557",0
"53558",0
"53559",0
"53560",0
"53561",0
"53562",0
"53563",0
"53565",0
"53566",0
"53569",0
"53570",0
"53571",0
"53572",0
"53573",0
"53574",0
"53575",0
"53576",0
"53577",0
"53578",0
"53579",0
"53580",0
"53581",0
"53582",0
"53583",0
"53585",0
"53586",0
"53587",0
"53588",0
"53589",0
"53590",7.42261919489324e-05
"53593",0
"53594",0
"53597",0.000154281306248393
"53598",0
"53599",0
"53702",0
"53703",0.000201346142783179
"53704",0.000108483402039488
"53705",0.000155987988924853
"53706",0
"53711",0
"53713",0
"53714",0.000185793026568403
"53715",0
"53716",0
"53717",0
"53718",0
"53719",0.000127036554768635
"53726",0
"53792",0
"53801",0
"53802",0
"53803",0
"53804",0
"53805",0
"53806",0
"53807",0
"53808",0
"53809",0
"53810",0
"53811",0
"53813",0
"53816",0
"53817",0
"53818",0
"53820",0
"53821",0
"53825",0
"53826",0
"53827",0
"53901",0
"53910",0
"53911",0
"53913",0
"53916",0
"53919",0
"53920",0
"53922",0
"53923",0
"53924",0
"53925",0
"53926",0
"53928",0
"53929",0
"53930",0
"53931",0
"53932",0
"53933",0
"53934",0
"53935",0
"53936",0
"53937",0
"53939",0
"53941",0
"53943",0
"53944",0
"53946",0
"53947",0
"53948",0
"53949",0
"53950",0
"53951",0
"53952",0
"53953",0
"53954",0
"53955",0
"53956",0
"53959",0
"53960",0
"53961",0
"53963",0
"53964",0
"53965",0.000287081339712919
"53968",0
"53969",0
"54001",0
"54002",0
"54003",0
"54004",0
"54005",0
"54006",0
"54007",0
"54009",0
"54010",0
"54011",0
"54013",0
"54014",0
"54015",0
"54016",0.000218941573877143
"54017",0
"54020",0
"54021",0
"54022",0
"54023",0
"54024",0
"54025",0
"54026",0
"54027",0
"54028",0
"54082",0
"54101",0
"54102",0
"54103",0
"54104",0
"54106",0
"54107",0
"54110",0
"54111",0
"54112",0
"54113",0
"54114",0
"54115",0
"54119",0
"54120",0
"54121",0.00099304865938431
"54123",0
"54124",0
"54125",0
"54126",0
"54127",0
"54128",0
"54129",0
"54130",0
"54135",0
"54136",0
"54137",0
"54138",0
"54139",0
"54140",0
"54141",0
"54143",0
"54149",0
"54150",0
"54151",0
"54153",0
"54154",0
"54155",0
"54156",0
"54157",0
"54159",0
"54160",0
"54161",0
"54162",0
"54165",0
"54166",0
"54169",0
"54170",0
"54171",0
"54173",0
"54174",0
"54175",0
"54177",0
"54180",0
"54201",0
"54202",0
"54204",0
"54205",0
"54207",0
"54208",0
"54209",0
"54210",0
"54211",0
"54212",0
"54213",0
"54214",0
"54216",0
"54217",0
"54220",0
"54227",0
"54228",0
"54229",0
"54230",0
"54232",0
"54234",0
"54235",0
"54241",0
"54245",0
"54246",0
"54247",0
"54301",0
"54302",9.48376695223343e-05
"54303",0.000145900204260286
"54304",0
"54307",0
"54311",0
"54313",0
"54401",0
"54403",0
"54405",0
"54406",0
"54407",0
"54408",0
"54409",0
"54410",0
"54411",0
"54412",0
"54413",0
"54414",0
"54416",0
"54417",0
"54418",0
"54420",0
"54421",0
"54422",0
"54423",0
"54424",0
"54425",0
"54426",0
"54427",0
"54428",0
"54430",0
"54433",0
"54435",0
"54436",0
"54437",0
"54440",0
"54441",0
"54442",0
"54443",0
"54446",0
"54447",0
"54448",0
"54449",0
"54450",0
"54451",0
"54452",0
"54454",0
"54455",0
"54456",0
"54457",0
"54458",0
"54459",0
"54460",0
"54462",0
"54463",0
"54465",0
"54466",0
"54467",0
"54469",0
"54470",0
"54471",0
"54473",0
"54474",0
"54475",0
"54476",0
"54479",0
"54480",0
"54481",0.000104843782763682
"54482",0
"54484",0
"54485",0
"54486",0
"54487",0
"54488",0
"54489",0
"54490",0
"54491",0
"54493",0
"54494",0
"54495",0
"54498",0
"54499",0
"54501",0
"54511",0
"54512",0
"54513",0
"54514",0
"54515",0
"54517",0
"54519",0
"54520",0
"54521",0
"54524",0
"54525",0
"54526",0
"54527",0
"54529",0
"54530",0
"54531",0
"54534",0.00131694468832309
"54536",0
"54537",0
"54538",0
"54539",0
"54540",0
"54541",0
"54542",0
"54545",0
"54546",0
"54547",0
"54548",0
"54550",0
"54552",0
"54554",0
"54555",0
"54556",0
"54557",0
"54558",0
"54559",0
"54560",0
"54561",0
"54562",0
"54563",0
"54564",0
"54565",0
"54566",0
"54568",0
"54601",0
"54603",0
"54610",0
"54611",0
"54612",0
"54613",0
"54614",0
"54615",0
"54616",0
"54618",0
"54619",0
"54621",0
"54622",0
"54623",0
"54624",0
"54625",0
"54626",0
"54627",0
"54628",0
"54629",0
"54630",0
"54631",0
"54632",0
"54634",0
"54635",0
"54636",0
"54637",0
"54638",0
"54639",0
"54641",0
"54642",0
"54643",0
"54644",0
"54645",0
"54646",0
"54648",0
"54650",0
"54651",0
"54652",0
"54653",0
"54654",0
"54655",0
"54656",0
"54657",0
"54658",0
"54659",0
"54660",0
"54661",0
"54664",0
"54665",0
"54666",0
"54667",0
"54669",0
"54670",0
"54701",0
"54703",0
"54720",0
"54721",0
"54722",0
"54723",0
"54724",0
"54725",0
"54726",0
"54727",0
"54728",0
"54729",0
"54730",0
"54731",0
"54732",0
"54733",0
"54734",0
"54736",0
"54737",0
"54738",0
"54739",0
"54740",0
"54741",0
"54742",0
"54745",0
"54746",0
"54747",0
"54748",0
"54749",0
"54750",0
"54751",0
"54754",0
"54755",0
"54756",0
"54757",0
"54758",0
"54759",0
"54760",0
"54761",0
"54762",0
"54763",0
"54765",0
"54766",0
"54767",0
"54768",0
"54769",0
"54770",0
"54771",0
"54772",0
"54773",0
"54801",0
"54805",0
"54806",0.000262237762237762
"54810",0
"54812",0
"54813",0
"54814",0
"54817",0
"54819",0
"54820",0
"54821",0
"54822",0
"54824",0
"54826",0
"54827",0
"54828",0
"54829",0
"54830",0
"54832",0
"54835",0
"54836",0
"54837",0
"54838",0
"54839",0
"54840",0
"54841",0
"54842",0
"54843",0
"54844",0
"54845",0
"54846",0
"54847",0
"54848",0
"54849",0
"54850",0
"54853",0
"54854",0
"54855",0
"54856",0
"54857",0
"54858",0
"54859",0
"54861",0
"54862",0
"54864",0
"54865",0
"54867",0
"54868",0
"54870",0
"54871",0
"54872",0
"54873",0
"54874",0
"54875",0
"54876",0
"54880",0.00020057498161396
"54888",0
"54889",0
"54891",0
"54893",0
"54895",0
"54896",0
"54901",0
"54902",0
"54904",0
"54909",0
"54911",0.00011386063458327
"54913",0
"54914",0
"54915",0
"54921",0
"54922",0
"54923",0
"54927",0
"54928",0
"54929",0
"54930",0
"54931",0
"54932",0
"54933",0
"54934",0
"54935",0
"54937",0
"54940",0
"54941",0
"54942",0
"54943",0
"54944",0
"54945",0
"54946",0
"54947",0
"54948",0
"54949",0
"54950",0
"54952",0
"54956",0
"54960",0
"54961",0
"54962",0
"54963",0
"54964",0
"54965",0
"54966",0
"54967",0
"54968",0
"54970",0
"54971",0
"54974",0
"54977",0
"54979",0
"54980",0
"54981",0
"54982",0
"54983",0
"54984",0
"54985",0
"54986",0
"55001",0
"55003",0
"55005",0
"55006",0
"55007",0
"55008",0.000256755889338212
"55009",0
"55011",0
"55012",0
"55013",0
"55014",0.000248033449082276
"55016",8.28546177640301e-05
"55017",0
"55018",0
"55019",0
"55020",0
"55021",0.00013319126265317
"55024",8.44618373265013e-05
"55025",0.000315320641677506
"55026",0
"55027",0
"55029",0
"55030",0
"55031",0
"55032",0
"55033",0
"55036",0
"55037",0
"55038",0.000175100682892663
"55040",0
"55041",0
"55042",0
"55043",0
"55044",7.26150494690025e-05
"55045",0
"55046",0
"55047",0
"55049",0
"55051",0
"55052",0
"55053",0
"55054",0
"55055",0
"55056",0
"55057",0
"55060",0.00010334849111203
"55063",0
"55065",0
"55066",0.00021883035176979
"55068",0
"55069",0
"55070",0
"55071",0
"55072",0
"55073",0
"55074",0
"55075",0
"55076",0.000272913350011371
"55077",0
"55079",0
"55080",0
"55082",0.000138531017094728
"55084",0
"55085",0
"55087",0
"55088",0
"55089",0
"55090",0
"55092",0.000283098990280268
"55101",0
"55102",0
"55103",0
"55104",0.000132514687044481
"55105",0.000188359389715577
"55106",8.50759728437495e-05
"55107",0
"55108",0
"55109",0.000117137167623287
"55110",0.00017389576191186
"55111",0
"55112",0
"55113",0.0002154604869407
"55114",0
"55115",0
"55116",0.000161231811036317
"55117",0
"55118",0.000176566141676672
"55119",0.000159875753699982
"55120",0
"55121",0.000446727719454992
"55122",0.000158997678633892
"55123",0.000115158727112203
"55124",5.67225699105674e-05
"55125",0.000137940547623974
"55126",0
"55127",0.000264984895860936
"55128",0.000138585732598829
"55129",0
"55130",0
"55150",0
"55155",0
"55301",0
"55302",0
"55303",0.000160694198939418
"55304",8.08570851020821e-05
"55305",0.000186863496216014
"55306",0
"55307",0
"55308",0
"55309",0.000259147921633669
"55310",0
"55311",0
"55312",0
"55313",0
"55314",0
"55315",0
"55316",0.000121187638860836
"55317",0.000182606710796622
"55318",0.000140232786425466
"55319",0
"55320",0
"55321",0
"55322",0
"55324",0
"55325",0
"55327",0
"55328",0
"55329",0
"55330",0.000129319263397476
"55331",0.000421518520469993
"55332",0
"55333",0
"55334",0
"55335",0
"55336",0
"55337",0.00015581871605378
"55338",0
"55339",0
"55340",0
"55341",0
"55342",0
"55343",0.000277282630223807
"55344",0
"55345",0.000138140627158447
"55346",0
"55347",0
"55349",0
"55350",0
"55352",0
"55353",0
"55354",0
"55355",0
"55356",0
"55357",0
"55358",0
"55359",0
"55360",0
"55362",0
"55363",0
"55364",0
"55366",0
"55367",0
"55368",0
"55369",0.000186915887850467
"55370",0
"55371",0
"55372",0.000118161408483989
"55373",0.000522557045810834
"55374",0
"55375",0
"55376",0.000171732783788425
"55378",0
"55379",0.000133149882384271
"55381",0
"55382",0
"55384",0
"55385",0
"55386",0.000510920934985311
"55387",0
"55388",0
"55389",0
"55390",0
"55391",0.000180886343081097
"55395",0
"55396",0
"55397",0
"55398",0.000182615047479912
"55401",0
"55402",0
"55403",0
"55404",0
"55405",0
"55406",0.000208563000923636
"55407",0
"55408",9.45447669471495e-05
"55409",0
"55410",0
"55411",9.62062662348074e-05
"55412",0
"55413",0
"55414",0.000139178844815588
"55415",0
"55416",0.000181620050853614
"55417",0
"55418",0.00016498927569708
"55419",0
"55420",0.000231010903714655
"55421",0.000174935273948639
"55422",0.000201092603143748
"55423",0.000110192837465565
"55424",0
"55425",0.000279407655769768
"55426",0.000151866054140248
"55427",0.000176631634725779
"55428",9.57762666411263e-05
"55429",0.000107530735868669
"55430",0
"55431",0.000218878248974008
"55432",0
"55433",8.71054847420226e-05
"55434",0
"55435",0
"55436",0
"55437",0
"55438",0
"55439",0
"55441",0
"55442",0
"55443",0.000126907579555189
"55444",0
"55445",0.000231160425335183
"55446",0
"55447",0.000181975342341113
"55448",0.000106795770887473
"55449",0.000142020237883898
"55450",0
"55454",0
"55455",0
"55601",0
"55602",0
"55603",0
"55604",0
"55605",0
"55606",0
"55607",0
"55609",0
"55612",0
"55613",0
"55614",0
"55615",0
"55616",0
"55702",0
"55703",0
"55704",0
"55705",0
"55706",0
"55707",0
"55708",0
"55709",0
"55710",0
"55711",0
"55712",0
"55713",0
"55716",0
"55717",0
"55718",0
"55719",0
"55720",0.000234082397003745
"55721",0
"55722",0
"55723",0
"55724",0
"55725",0
"55726",0
"55731",0
"55732",0
"55733",0
"55734",0
"55735",0
"55736",0
"55738",0
"55741",0
"55742",0
"55744",0.000195656427313637
"55746",0.000177504289687001
"55748",0
"55749",0
"55750",0
"55751",0
"55752",0
"55753",0
"55756",0
"55757",0
"55758",0
"55760",0
"55763",0
"55764",0
"55765",0
"55766",0
"55767",0
"55768",0
"55769",0
"55771",0
"55772",0
"55775",0
"55779",0
"55780",0
"55781",0
"55782",0
"55783",0
"55784",0
"55785",0
"55786",0
"55787",0
"55790",0
"55792",0
"55793",0
"55795",0
"55797",0
"55798",0
"55802",0
"55803",0.000222543674196061
"55804",0
"55805",0.000419067574646412
"55806",0
"55807",0
"55808",0
"55810",0
"55811",0.000107380628534612
"55812",0
"55814",0
"55901",0.00012643823492224
"55902",0
"55904",0.000181778521049953
"55905",0
"55906",0.000157397691500525
"55909",0
"55910",0
"55912",0.000172592336900242
"55917",0
"55918",0
"55919",0
"55920",0
"55921",0
"55922",0
"55923",0
"55924",0
"55925",0
"55926",0
"55927",0
"55929",0
"55931",0
"55932",0
"55933",0
"55934",0
"55935",0
"55936",0
"55939",0
"55940",0
"55941",0
"55943",0
"55944",0
"55945",0
"55946",0
"55947",0.000399520575309628
"55949",0
"55950",0
"55951",0
"55952",0
"55953",0
"55954",0
"55955",0
"55956",0
"55957",0
"55959",0
"55960",0
"55961",0
"55962",0
"55963",0
"55964",0
"55965",0
"55967",0
"55968",0
"55969",0
"55970",0
"55971",0
"55972",0
"55973",0
"55974",0
"55975",0
"55976",0
"55977",0
"55979",0
"55981",0
"55982",0
"55983",0
"55985",0
"55987",0.000143537922719182
"55990",0
"55991",0
"55992",0
"56001",0.000103312188772031
"56003",0
"56007",0.000189798339264531
"56009",0
"56010",0
"56011",0
"56013",0
"56014",0
"56016",0
"56017",0
"56019",0
"56020",0
"56021",0
"56022",0
"56023",0
"56024",0
"56025",0
"56026",0
"56027",0
"56028",0
"56029",0
"56031",0
"56032",0
"56033",0
"56034",0
"56035",0
"56036",0
"56037",0
"56039",0
"56041",0
"56042",0
"56043",0
"56044",0
"56045",0
"56046",0
"56047",0
"56048",0
"56050",0
"56051",0
"56052",0
"56054",0
"56055",0
"56056",0
"56057",0
"56058",0
"56060",0
"56062",0
"56063",0
"56065",0
"56068",0
"56069",0
"56071",0
"56072",0
"56073",0
"56074",0
"56075",0
"56078",0
"56080",0
"56081",0
"56082",0
"56083",0
"56085",0
"56087",0
"56088",0
"56089",0
"56090",0
"56091",0
"56093",0
"56096",0
"56097",0
"56098",0
"56101",0
"56110",0
"56111",0
"56113",0
"56114",0
"56115",0
"56116",0
"56117",0
"56118",0
"56119",0
"56120",0
"56121",0
"56122",0
"56123",0
"56125",0
"56127",0
"56128",0
"56129",0
"56131",0
"56132",0
"56134",0
"56136",0
"56137",0
"56138",0
"56139",0
"56140",0
"56141",0
"56142",0
"56143",0
"56144",0
"56145",0
"56146",0
"56147",0
"56149",0
"56150",0
"56151",0
"56152",0
"56153",0
"56155",0
"56156",0
"56157",0
"56158",0
"56159",0
"56160",0
"56161",0
"56162",0
"56164",0
"56165",0
"56166",0
"56167",0
"56168",0
"56169",0
"56170",0
"56171",0
"56172",0
"56173",0
"56174",0
"56175",0
"56176",0
"56177",0
"56178",0
"56180",0
"56181",0
"56183",0
"56185",0
"56186",0
"56187",0
"56201",0
"56207",0
"56208",0
"56209",0
"56210",0
"56211",0
"56212",0
"56214",0
"56215",0
"56216",0
"56218",0
"56219",0
"56220",0
"56221",0
"56222",0
"56223",0
"56224",0
"56225",0
"56226",0
"56227",0
"56228",0
"56229",0
"56230",0
"56231",0
"56232",0
"56235",0
"56236",0
"56237",0
"56239",0
"56240",0
"56241",0
"56243",0
"56244",0
"56245",0
"56248",0
"56249",0
"56251",0
"56252",0
"56253",0
"56255",0
"56256",0
